AGS,mun_name,municipality_area_m2,rp,thesis_group,total_area_m2,flooded_area_m2,flooded_landcover_total_area_m2,original_flood_area_m2,flood_share_of_group,share_of_lc_flooded_area,share_of_original_flood_area
12066316,Tettau,8928766.477703061,rp100,open_or_seasonal,4666535.501215675,1267438.5333568049,2678845.811241338,2678845.733816298,0.27160160530796895,0.47312858696017757,0.4731286006347238
12066316,Tettau,8928766.477703061,rp100,perennial_vegetation,3743065.19008343,1410183.3106468897,2678845.811241338,2678845.733816298,0.3767455919236763,0.5264145120742995,0.5264145272889361
12066316,Tettau,8928766.477703061,rp100,water,0,0,2678845.811241338,2678845.733816298,NA,0,0
12066320,"Vetschau/Spreewald / Wětošow/Błota, Stadt",111492296.00315,rp100,artificial,7496279.422735976,38721.61722844193,6589442.967366741,6589442.84754483,0.005165444755300943,0.005876311157134998,0.0058763112639893785
12066320,"Vetschau/Spreewald / Wětošow/Błota, Stadt",111492296.00315,rp100,open_or_seasonal,52581037.02017538,1577222.530468566,6589442.967366741,6589442.84754483,0.029996033168067503,0.2393559726185554,0.2393559769709856
12066320,"Vetschau/Spreewald / Wětošow/Błota, Stadt",111492296.00315,rp100,perennial_vegetation,45561990.7295175,4737070.7833347265,6589442.967366741,6589442.84754483,0.10396979384541682,0.7188878948940572,0.7188879079662582
12066320,"Vetschau/Spreewald / Wětošow/Błota, Stadt",111492296.00315,rp100,water,5852987.600173516,236428.03633500627,6589442.967366741,6589442.84754483,0.040394419480402996,0.03587982133025231,0.03587982198268816
12067024,Bad Saarow,50191505.692928255,rp100,artificial,3089245.910098183,8725.761674798247,10121.068862646027,10121.067818716245,0.002824560403649097,0.8621383564538859,0.8621384453784859
12067024,Bad Saarow,50191505.692928255,rp100,open_or_seasonal,14185905.128943171,1310.939514910026,10121.068862646027,10121.067818716245,9.241141139703145e-5,0.129525797393626,0.1295258107534651
12067024,Bad Saarow,50191505.692928255,rp100,perennial_vegetation,20843063.866195776,84.36767293775605,10121.068862646027,10121.067818716245,4.047757732709698e-6,0.008335846152488205,0.008335847012282667
12067024,Bad Saarow,50191505.692928255,rp100,water,12073287.325784782,0,10121.068862646027,10121.067818716245,0,0,0
12067036,"Beeskow, Stadt",77812397.9449349,rp100,artificial,5596490.804878201,2334769.105010069,12886415.157442639,12886415.13653257,0.4171844797770344,0.18118065237573902,0.1811806526697308
12067036,"Beeskow, Stadt",77812397.9449349,rp100,open_or_seasonal,40587666.89992919,4553725.075315933,12886415.157442639,12886415.13653257,0.11219479765967719,0.353374078025563,0.35337407859896347
12067036,"Beeskow, Stadt",77812397.9449349,rp100,perennial_vegetation,30647256.75127969,5298898.527973886,12886415.157442639,12886415.13653257,0.17289960308609442,0.41120035814719735,0.4112003588144293
12067036,"Beeskow, Stadt",77812397.9449349,rp100,water,980979.5688810835,699022.4491427509,12886415.157442639,12886415.13653257,0.712575950934497,0.05424491145150059,0.05424491153952079
12067040,Berkenbrück,18024594.209994256,rp100,artificial,844890.6642063125,537875.1510636739,5466737.080284134,5466736.921201209,0.6366210136419865,0.0983905286031641,0.09839053146634434
12067040,Berkenbrück,18024594.209994256,rp100,open_or_seasonal,3607147.437086014,1989111.0103395171,5466737.080284134,5466736.921201209,0.5514360155864307,0.36385708350841944,0.3638570940967192
12067040,Berkenbrück,18024594.209994256,rp100,perennial_vegetation,12280779.672006303,1694235.7583401783,5466737.080284134,5466736.921201209,0.1379583221578465,0.30991718340552066,0.3099171924241606
12067040,Berkenbrück,18024594.209994256,rp100,water,1291774.8281403668,1245515.1605407647,5466737.080284134,5466736.921201209,0.964189062527099,0.22783520448289588,0.227835211112937
12067072,Briesen (Mark),110984390.24397585,rp100,artificial,2947932.9898361103,15569.711942753895,2135478.7059202283,2135478.6716376184,0.0052815691524994565,0.00729097035694605,0.007290970473994042
12067072,Briesen (Mark),110984390.24397585,rp100,open_or_seasonal,42380083.25826666,677062.8614339066,2135478.7059202283,2135478.6716376184,0.015975968176085136,0.3170543726598033,0.31705437774974005
12067072,Briesen (Mark),110984390.24397585,rp100,perennial_vegetation,64247771.413518116,1264005.9027392738,2135478.7059202283,2135478.6716376184,0.01967392603556237,0.5919075190190594,0.5919075285214416
12067072,Briesen (Mark),110984390.24397585,rp100,water,1408585.1891708444,178840.2298042943,2135478.7059202283,2135478.6716376184,0.12696444004893134,0.08374713796419142,0.08374713930865366
12067124,"Erkner, Stadt",17688814.325164415,rp100,artificial,3811735.250222428,563680.4335970685,4472131.529246814,4472131.707939,0.1478802688524015,0.1260429014465955,0.1260428964103213
12067124,"Erkner, Stadt",17688814.325164415,rp100,open_or_seasonal,3071020.1216525165,786758.4549387703,4472131.529246814,4472131.707939,0.25618798437420054,0.17592471281167224,0.1759247057822792
12067124,"Erkner, Stadt",17688814.325164415,rp100,perennial_vegetation,9581306.719590334,2440029.284588534,4472131.529246814,4472131.707939,0.25466560626845913,0.5456076746918662,0.5456076528911157
12067124,"Erkner, Stadt",17688814.325164415,rp100,water,1224747.381364435,681663.3561224403,4472131.529246814,4472131.707939,0.556574658982353,0.15242471104986585,0.15242470495945828
12067137,"Friedland, Stadt",173927029.87384102,rp100,artificial,5533584.846086477,23457.548707735827,2594707.1795604713,2594707.0682866583,0.004239123345931116,0.009040537942978754,0.009040538330681528
12067137,"Friedland, Stadt",173927029.87384102,rp100,open_or_seasonal,71302952.62720154,404023.809311887,2594707.1795604713,2594707.0682866583,0.005666298441023535,0.1557107532189148,0.15571075989655847
12067137,"Friedland, Stadt",173927029.87384102,rp100,perennial_vegetation,92455003.77906105,450867.3041667822,2594707.1795604713,2594707.0682866583,0.004876613333381241,0.17376423348208275,0.17376424093394854
12067137,"Friedland, Stadt",173927029.87384102,rp100,water,4635465.316418622,1716358.5173740662,2594707.1795604713,2594707.0682866583,0.3702667154675491,0.6614844753560236,0.6614845037237345
12067144,"Fürstenwalde/Spree, Stadt",70458420.99858637,rp100,artificial,13688894.805373281,11678047.483248265,23032350.59253708,23032350.03850779,0.8531037493738574,0.5070280359066858,0.5070280481029394
12067144,"Fürstenwalde/Spree, Stadt",70458420.99858637,rp100,open_or_seasonal,28354221.49008854,5195640.675601694,23032350.59253708,23032350.03850779,0.18324046306183628,0.22558013150794867,0.2255801369341427
12067144,"Fürstenwalde/Spree, Stadt",70458420.99858637,rp100,perennial_vegetation,27167693.47492651,5353775.192402991,23032350.59253708,23032350.03850779,0.19706403112005344,0.2324458882688993,0.23244589386024497
12067144,"Fürstenwalde/Spree, Stadt",70458420.99858637,rp100,water,1247612.0021302274,804887.2412841287,23032350.59253708,23032350.03850779,0.6451422717237643,0.03494594431646623,0.03494594515706984
12067173,Gosen-Neu Zittau,14483476.151721843,rp100,artificial,1734019.4195958015,529744.7730783644,4565012.962819675,4565012.942914635,0.3055010613444269,0.11604452767011565,0.11604452817611005
12067173,Gosen-Neu Zittau,14483476.151721843,rp100,open_or_seasonal,1444135.4237778625,630248.5260568976,4565012.962819675,4565012.942914635,0.43641926905176637,0.13806062133668323,0.13806062193867544
12067173,Gosen-Neu Zittau,14483476.151721843,rp100,perennial_vegetation,11191716.570312928,3304876.9181537745,4565012.962819675,4565012.942914635,0.2952966953184169,0.7239578386897829,0.7239578418464903
12067173,Gosen-Neu Zittau,14483476.151721843,rp100,water,113601.70149368982,100142.74553063897,4565012.962819675,4565012.942914635,0.8815250494835375,0.021937012303418244,0.021937012399071226
12067201,Grünheide (Mark),126352102.2191363,rp100,artificial,5119814.0571646895,440461.0932556457,5074990.962242516,5074990.989256918,0.08603068164931939,0.08679051776301422,0.08679051730102444
12067201,Grünheide (Mark),126352102.2191363,rp100,open_or_seasonal,16416466.639708828,550467.5241489835,5074990.962242516,5074990.989256918,0.03353142525916569,0.1084667003831954,0.10846669980582234
12067201,Grünheide (Mark),126352102.2191363,rp100,perennial_vegetation,100929022.55095266,3946877.5712404563,5074990.962242516,5074990.989256918,0.039105477012302665,0.7777112512327365,0.7777112470929449
